node_id,recipe_id,period_id,currency,variable_conversion_cost_per_output,fixed_setup_cost,eligible_overhead_fixed,eligible_overhead_variable,markup_rate,markup_base_rule_id,scenario_sensitive_flag
NODE-0023,RCP-00021,P11,USD,26.6329,1721.0633,550.7403,4.7939,0.1201,COST-0011,true
NODE-0023,RCP-00021,P12,USD,26.851,1724.9303,551.9777,4.8332,0.1201,COST-0011,true
NODE-0026,RCP-00022,P01,JPY,2909.303,187926.5339,60136.4908,523.6745,0.1143,COST-0011,true
NODE-0026,RCP-00022,P02,JPY,2887.0797,187432.9368,59978.5398,519.6744,0.1143,COST-0011,true
NODE-0026,RCP-00022,P03,JPY,2873.8314,187113.2984,59876.2555,517.2897,0.1143,COST-0011,true
NODE-0026,RCP-00022,P04,JPY,2872.0003,186997.6174,59839.2376,516.96,0.1143,COST-0011,true
NODE-0026,RCP-00022,P05,JPY,2881.2959,187067.1865,59861.4997,518.6333,0.1143,COST-0011,true
NODE-0026,RCP-00022,P06,JPY,2898.7589,187258.9528,59922.8649,521.7766,0.1143,COST-0011,true
NODE-0026,RCP-00022,P07,JPY,2919.4318,187479.9984,59993.5995,525.4977,0.1143,COST-0011,true
NODE-0026,RCP-00022,P08,JPY,2937.5256,187629.5834,60041.4667,528.7546,0.1143,COST-0011,true
NODE-0026,RCP-00022,P09,JPY,2947.8455,187624.1908,60039.7411,530.6122,0.1143,COST-0011,true
NODE-0026,RCP-00022,P10,JPY,2947.1103,187418.6385,59973.9643,530.4799,0.1143,COST-0011,true
NODE-0026,RCP-00022,P11,JPY,2934.8085,187018.0051,59845.7616,528.2655,0.1143,COST-0011,true
NODE-0026,RCP-00022,P12,JPY,2913.3192,186476.1242,59672.3597,524.3974,0.1143,COST-0011,true
NODE-0024,RCP-00023,P01,PLN,68.9804,4390.0379,1404.8121,12.4165,0.0626,COST-0011,true
NODE-0024,RCP-00023,P02,PLN,68.6635,4384.9012,1403.1684,12.3594,0.0626,COST-0011,true
NODE-0024,RCP-00023,P03,PLN,68.2835,4383.9159,1402.8531,12.291,0.0626,COST-0011,true
NODE-0024,RCP-00023,P04,PLN,67.9404,4387.8461,1404.1107,12.2293,0.0626,COST-0011,true
NODE-0024,RCP-00023,P05,PLN,67.7257,4396.2813,1406.81,12.1906,0.0626,COST-0011,true
NODE-0024,RCP-00023,P06,PLN,67.7005,4407.7259,1410.4723,12.1861,0.0626,COST-0011,true
NODE-0024,RCP-00023,P07,PLN,67.8806,4419.9365,1414.3797,12.2185,0.0626,COST-0011,true
NODE-0024,RCP-00023,P08,PLN,68.2314,4430.4501,1417.744,12.2817,0.0626,COST-0011,true
NODE-0024,RCP-00023,P09,PLN,68.6756,4437.193,1419.9018,12.3616,0.0626,COST-0011,true
NODE-0024,RCP-00023,P10,PLN,69.1118,4439.0159,1420.4851,12.4401,0.0626,COST-0011,true
NODE-0024,RCP-00023,P11,PLN,69.4401,4436.0004,1419.5201,12.4992,0.0626,COST-0011,true
NODE-0024,RCP-00023,P12,PLN,69.5879,4429.4397,1417.4207,12.5258,0.0626,COST-0011,true
NODE-0027,RCP-00024,P01,EUR,20.1947,1285.6191,411.3981,3.635,0.0739,COST-0011,true
NODE-0027,RCP-00024,P02,EUR,20.2169,1285.6191,411.3981,3.639,0.0739,COST-0011,true
NODE-0027,RCP-00024,P03,EUR,20.1805,1285.6191,411.3981,3.6325,0.0739,COST-0011,true
NODE-0027,RCP-00024,P04,EUR,20.0945,1285.6191,411.3981,3.617,0.0739,COST-0011,true
NODE-0027,RCP-00024,P05,EUR,19.9798,1285.6191,411.3981,3.5964,0.0739,COST-0011,true
NODE-0027,RCP-00024,P06,EUR,19.8646,1285.6191,411.3981,3.5756,0.0739,COST-0011,true
NODE-0027,RCP-00024,P07,EUR,19.7771,1285.6191,411.3981,3.5599,0.0739,COST-0011,true
NODE-0027,RCP-00024,P08,EUR,19.7387,1285.6191,411.3981,3.553,0.0739,COST-0011,true
NODE-0027,RCP-00024,P09,EUR,19.7587,1285.6191,411.3981,3.5566,0.0739,COST-0011,true
NODE-0027,RCP-00024,P10,EUR,19.8324,1285.6191,411.3981,3.5698,0.0739,COST-0011,true
NODE-0027,RCP-00024,P11,EUR,19.9416,1285.6191,411.3981,3.5895,0.0739,COST-0011,true
NODE-0027,RCP-00024,P12,EUR,20.0596,1285.6191,411.3981,3.6107,0.0739,COST-0011,true
NODE-0024,RCP-00025,P01,PLN,88.5465,5653.497,1809.119,15.9384,0.111,COST-0011,true
NODE-0024,RCP-00025,P02,PLN,88.7375,5646.882,1807.0022,15.9727,0.111,COST-0011,true
NODE-0024,RCP-00025,P03,PLN,88.77,5645.6132,1806.5962,15.9786,0.111,COST-0011,true
NODE-0024,RCP-00025,P04,PLN,88.6469,5650.6744,1808.2158,15.9564,0.111,COST-0011,true
NODE-0024,RCP-00025,P05,PLN,88.4084,5661.5373,1811.6919,15.9135,0.111,COST-0011,true
NODE-0024,RCP-00025,P06,PLN,88.1226,5676.2757,1816.4082,15.8621,0.111,COST-0011,true
NODE-0024,RCP-00025,P07,PLN,87.8695,5692.0005,1821.4402,15.8165,0.111,COST-0011,true
NODE-0024,RCP-00025,P08,PLN,87.7226,5705.54,1825.7728,15.7901,0.111,COST-0011,true
NODE-0024,RCP-00025,P09,PLN,87.7296,5714.2235,1828.5515,15.7913,0.111,COST-0011,true
NODE-0024,RCP-00025,P10,PLN,87.8999,5716.571,1829.3027,15.822,0.111,COST-0011,true
NODE-0024,RCP-00025,P11,PLN,88.2024,5712.6877,1828.0601,15.8764,0.111,COST-0011,true
NODE-0024,RCP-00025,P12,PLN,88.5727,5704.2388,1825.3564,15.9431,0.111,COST-0011,true
NODE-0027,RCP-00026,P01,EUR,17.4112,1112.0961,355.8707,3.134,0.0655,COST-0011,true
NODE-0027,RCP-00026,P02,EUR,17.3178,1112.0961,355.8707,3.1172,0.0655,COST-0011,true
NODE-0027,RCP-00026,P03,EUR,17.2155,1112.0961,355.8707,3.0988,0.0655,COST-0011,true
NODE-0027,RCP-00026,P04,EUR,17.1292,1112.0961,355.8707,3.0833,0.0655,COST-0011,true
NODE-0027,RCP-00026,P05,EUR,17.0802,1112.0961,355.8707,3.0744,0.0655,COST-0011,true
NODE-0027,RCP-00026,P06,EUR,17.0804,1112.0961,355.8707,3.0745,0.0655,COST-0011,true
NODE-0027,RCP-00026,P07,EUR,17.1297,1112.0961,355.8707,3.0833,0.0655,COST-0011,true
NODE-0027,RCP-00026,P08,EUR,17.2162,1112.0961,355.8707,3.0989,0.0655,COST-0011,true
NODE-0027,RCP-00026,P09,EUR,17.3185,1112.0961,355.8707,3.1173,0.0655,COST-0011,true
NODE-0027,RCP-00026,P10,EUR,17.4118,1112.0961,355.8707,3.1341,0.0655,COST-0011,true
NODE-0027,RCP-00026,P11,EUR,17.473,1112.0961,355.8707,3.1451,0.0655,COST-0011,true
NODE-0027,RCP-00026,P12,EUR,17.4873,1112.0961,355.8707,3.1477,0.0655,COST-0011,true
NODE-0026,RCP-00027,P01,JPY,3001.1507,192473.6283,61591.5611,540.2071,0.0911,COST-0011,true
NODE-0026,RCP-00027,P02,JPY,2975.5694,191968.0882,61429.7882,535.6025,0.0911,COST-0011,true
NODE-0026,RCP-00027,P03,JPY,2954.6551,191640.7157,61325.029,531.8379,0.0911,COST-0011,true
NODE-0026,RCP-00027,P04,JPY,2942.7015,191522.2356,61287.1154,529.6863,0.0911,COST-0011,true
NODE-0026,RCP-00027,P05,JPY,2941.8513,191593.488,61309.9162,529.5332,0.0911,COST-0011,true
NODE-0026,RCP-00027,P06,JPY,2951.5907,191789.8944,61372.7662,531.2863,0.0911,COST-0011,true
NODE-0026,RCP-00027,P07,JPY,2968.8394,192016.2885,61445.2123,534.3911,0.0911,COST-0011,true
NODE-0026,RCP-00027,P08,JPY,2988.6494,192169.4928,61494.2377,537.9569,0.0911,COST-0011,true
NODE-0026,RCP-00027,P09,JPY,3005.3997,192163.9697,61492.4703,540.972,0.0911,COST-0011,true
NODE-0026,RCP-00027,P10,JPY,3014.2036,191953.4438,61425.102,542.5566,0.0911,COST-0011,true
NODE-0026,RCP-00027,P11,JPY,3012.1643,191543.1166,61293.7973,542.1896,0.0911,COST-0011,true
NODE-0026,RCP-00027,P12,JPY,2999.1083,190988.1244,61116.1998,539.8395,0.0911,COST-0011,true
NODE-0021,RCP-00028,P01,EUR,18.7039,1190.0131,380.8042,3.3667,0.0734,COST-0011,true
NODE-0021,RCP-00028,P02,EUR,18.6463,1190.0131,380.8042,3.3563,0.0734,COST-0011,true
NODE-0021,RCP-00028,P03,EUR,18.551,1190.0131,380.8042,3.3392,0.0734,COST-0011,true
NODE-0021,RCP-00028,P04,EUR,18.4412,1190.0131,380.8042,3.3194,0.0734,COST-0011,true
NODE-0021,RCP-00028,P05,EUR,18.3438,1190.0131,380.8042,3.3019,0.0734,COST-0011,true
NODE-0021,RCP-00028,P06,EUR,18.2828,1190.0131,380.8042,3.2909,0.0734,COST-0011,true
NODE-0021,RCP-00028,P07,EUR,18.2729,1190.0131,380.8042,3.2891,0.0734,COST-0011,true
NODE-0021,RCP-00028,P08,EUR,18.3167,1190.0131,380.8042,3.297,0.0734,COST-0011,true
NODE-0021,RCP-00028,P09,EUR,18.4034,1190.0131,380.8042,3.3126,0.0734,COST-0011,true
NODE-0021,RCP-00028,P10,EUR,18.5118,1190.0131,380.8042,3.3321,0.0734,COST-0011,true
NODE-0021,RCP-00028,P11,EUR,18.6153,1190.0131,380.8042,3.3508,0.0734,COST-0011,true
NODE-0021,RCP-00028,P12,EUR,18.6887,1190.0131,380.8042,3.364,0.0734,COST-0011,true
NODE-0027,RCP-00029,P01,EUR,24.0861,1536.2213,491.5908,4.3355,0.0851,COST-0011,true
NODE-0027,RCP-00029,P02,EUR,23.9687,1536.2213,491.5908,4.3144,0.0851,COST-0011,true
NODE-0027,RCP-00029,P03,EUR,23.8276,1536.2213,491.5908,4.289,0.0851,COST-0011,true
NODE-0027,RCP-00029,P04,EUR,23.6973,1536.2213,491.5908,4.2655,0.0851,COST-0011,true
NODE-0027,RCP-00029,P05,EUR,23.6098,1536.2213,491.5908,4.2498,0.0851,COST-0011,true
NODE-0027,RCP-00029,P06,EUR,23.5864,1536.2213,491.5908,4.2455,0.0851,COST-0011,true
NODE-0027,RCP-00029,P07,EUR,23.6329,1536.2213,491.5908,4.2539,0.0851,COST-0011,true
NODE-0027,RCP-00029,P08,EUR,23.7379,1536.2213,491.5908,4.2728,0.0851,COST-0011,true
NODE-0027,RCP-00029,P09,EUR,23.8757,1536.2213,491.5908,4.2976,0.0851,COST-0011,true
NODE-0027,RCP-00029,P10,EUR,24.0125,1536.2213,491.5908,4.3223,0.0851,COST-0011,true
NODE-0027,RCP-00029,P11,EUR,24.1149,1536.2213,491.5908,4.3407,0.0851,COST-0011,true
NODE-0027,RCP-00029,P12,EUR,24.1578,1536.2213,491.5908,4.3484,0.0851,COST-0011,true
NODE-0022,RCP-00030,P01,TRY,699.1926,44574.0454,14263.6945,125.8547,0.0734,COST-0011,true
NODE-0022,RCP-00030,P02,TRY,701.4253,44610.6884,14275.4203,126.2566,0.0734,COST-0011,true
NODE-0022,RCP-00030,P03,TRY,701.9739,44667.9452,14293.7425,126.3553,0.0734,COST-0011,true
NODE-0022,RCP-00030,P04,TRY,700.9789,44749.8021,14319.9367,126.1762,0.0734,COST-0011,true
NODE-0022,RCP-00030,P05,TRY,698.956,44854.3543,14353.3934,125.8121,0.0734,COST-0011,true
NODE-0022,RCP-00030,P06,TRY,696.6746,44974.2174,14391.7496,125.4014,0.0734,COST-0011,true
NODE-0022,RCP-00030,P07,TRY,694.9736,45098.2394,14431.4366,125.0952,0.0734,COST-0011,true
NODE-0022,RCP-00030,P08,TRY,694.5575,45214.1601,14468.5312,125.0204,0.0734,COST-0011,true
NODE-0022,RCP-00030,P09,TRY,695.8203,45311.6406,14499.725,125.2477,0.0734,COST-0011,true
NODE-0022,RCP-00030,P10,TRY,698.743,45384.8679,14523.1577,125.7737,0.0734,COST-0011,true
NODE-0022,RCP-00030,P11,TRY,702.8954,45434.0748,14538.9039,126.5212,0.0734,COST-0011,true
NODE-0022,RCP-00030,P12,TRY,707.5431,45465.5193,14548.9662,127.3578,0.0734,COST-0011,true
NODE-0028,RCP-00031,P01,SEK,184.9991,11779.466,3769.4291,33.2998,0.0682,COST-0011,true
NODE-0028,RCP-00031,P02,SEK,185.2854,11782.3174,3770.3416,33.3514,0.0682,COST-0011,true
NODE-0028,RCP-00031,P03,SEK,185.1221,11790.7863,3773.0516,33.322,0.0682,COST-0011,true
NODE-0028,RCP-00031,P04,SEK,184.597,11805.9414,3777.9013,33.2275,0.0682,COST-0011,true
NODE-0028,RCP-00031,P05,SEK,183.8859,11827.2418,3784.7174,33.0995,0.0682,COST-0011,true
NODE-0028,RCP-00031,P06,SEK,183.2103,11852.6561,3792.8499,32.9779,0.0682,COST-0011,true
NODE-0028,RCP-00031,P07,SEK,182.785,11879.1363,3801.3236,32.9013,0.0682,COST-0011,true
NODE-0028,RCP-00031,P08,SEK,182.7649,11903.3473,3809.0711,32.8977,0.0682,COST-0011,true
NODE-0028,RCP-00031,P09,SEK,183.2062,11922.4879,3815.1961,32.9771,0.0682,COST-0011,true
NODE-0028,RCP-00031,P10,SEK,184.0512,11934.9986,3819.1995,33.1292,0.0682,COST-0011,true
NODE-0028,RCP-00031,P11,SEK,185.1417,11940.9644,3821.1086,33.3255,0.0682,COST-0011,true
NODE-0028,RCP-00031,P12,SEK,186.259,11942.1015,3821.4725,33.5266,0.0682,COST-0011,true
NODE-0023,RCP-00032,P01,USD,18.9846,1223.4674,391.5096,3.4172,0.1173,COST-0011,true
NODE-0023,RCP-00032,P02,USD,18.9194,1226.0646,392.3407,3.4055,0.1173,COST-0011,true
NODE-0023,RCP-00032,P03,USD,18.881,1228.3103,393.0593,3.3986,0.1173,COST-0011,true
NODE-0023,RCP-00032,P04,USD,18.8863,1230.1332,393.6426,3.3995,0.1173,COST-0011,true
NODE-0023,RCP-00032,P05,USD,18.9418,1231.5676,394.1016,3.4095,0.1173,COST-0011,true
NODE-0023,RCP-00032,P06,USD,19.0414,1232.7457,394.4786,3.4275,0.1173,COST-0011,true
NODE-0023,RCP-00032,P07,USD,19.1683,1233.8648,394.8367,3.4503,0.1173,COST-0011,true
NODE-0023,RCP-00032,P08,USD,19.2991,1235.1386,395.2444,3.4738,0.1173,COST-0011,true
NODE-0023,RCP-00032,P09,USD,19.4094,1236.7455,395.7585,3.4937,0.1173,COST-0011,true
NODE-0023,RCP-00032,P10,USD,19.4799,1238.7846,396.4111,3.5064,0.1173,COST-0011,true
NODE-0023,RCP-00032,P11,USD,19.5007,1241.252,397.2006,3.5101,0.1173,COST-0011,true
NODE-0023,RCP-00032,P12,USD,19.4744,1244.041,398.0931,3.5054,0.1173,COST-0011,true
NODE-0029,RCP-00033,P01,KRW,49144.5084,2656844.435,850190.2192,8846.0115,0.1335,COST-0011,true
NODE-0029,RCP-00033,P02,KRW,48986.8665,2661907.6416,851810.4453,8817.636,0.1335,COST-0011,true
NODE-0029,RCP-00033,P03,KRW,48900.5599,2665267.7065,852885.6661,8802.1008,0.1335,COST-0011,true
NODE-0029,RCP-00033,P04,KRW,48916.5581,2666597.6236,853311.2396,8804.9805,0.1335,COST-0011,true
NODE-0029,RCP-00033,P05,KRW,49040.4259,2666075.6985,853144.2235,8827.2767,0.1335,COST-0011,true
NODE-0029,RCP-00033,P06,KRW,49250.7137,2664326.9739,852584.6317,8865.1285,0.1335,COST-0011,true
NODE-0029,RCP-00033,P07,KRW,49505.1932,2662298.8213,851935.6228,8910.9348,0.1335,COST-0011,true
NODE-0029,RCP-00033,P08,KRW,49750.8144,2660984.913,851515.1722,8955.1466,0.1335,COST-0011,true
NODE-0029,RCP-00033,P09,KRW,49937.2302,2661211.626,851587.7203,8988.7014,0.1335,COST-0011,true
NODE-0029,RCP-00033,P10,KRW,50028.4998,2663426.0615,852296.3397,9005.13,0.1335,COST-0011,true
NODE-0029,RCP-00033,P11,KRW,50011.7359,2667602.8067,853632.8981,9002.1125,0.1335,COST-0011,true
NODE-0029,RCP-00033,P12,KRW,49900.1108,2673243.4993,855437.9198,8982.0199,0.1335,COST-0011,true
NODE-0031,RCP-00034,P01,EUR,33.8383,1801.9006,576.6082,6.0909,0.0624,COST-0011,true
NODE-0031,RCP-00034,P02,EUR,33.8307,1801.9006,576.6082,6.0895,0.0624,COST-0011,true
NODE-0031,RCP-00034,P03,EUR,33.7289,1801.9006,576.6082,6.0712,0.0624,COST-0011,true
NODE-0031,RCP-00034,P04,EUR,33.5578,1801.9006,576.6082,6.0404,0.0624,COST-0011,true
NODE-0031,RCP-00034,P05,EUR,33.3593,1801.9006,576.6082,6.0047,0.0624,COST-0011,true
NODE-0031,RCP-00034,P06,EUR,33.182,1801.9006,576.6082,5.9728,0.0624,COST-0011,true
NODE-0031,RCP-00034,P07,EUR,33.0694,1801.9006,576.6082,5.9525,0.0624,COST-0011,true
NODE-0031,RCP-00034,P08,EUR,33.0489,1801.9006,576.6082,5.9488,0.0624,COST-0011,true
NODE-0031,RCP-00034,P09,EUR,33.1257,1801.9006,576.6082,5.9626,0.0624,COST-0011,true
NODE-0031,RCP-00034,P10,EUR,33.2808,1801.9006,576.6082,5.9905,0.0624,COST-0011,true
NODE-0031,RCP-00034,P11,EUR,33.4764,1801.9006,576.6082,6.0258,0.0624,COST-0011,true
NODE-0031,RCP-00034,P12,EUR,33.6645,1801.9006,576.6082,6.0596,0.0624,COST-0011,true
NODE-0030,RCP-00035,P01,GBP,38.4431,2046.8263,654.9844,6.9198,0.1124,COST-0011,true
NODE-0030,RCP-00035,P02,GBP,38.4766,2053.2746,657.0479,6.9258,0.1124,COST-0011,true
NODE-0030,RCP-00035,P03,GBP,38.4179,2059.6126,659.076,6.9152,0.1124,COST-0011,true
NODE-0030,RCP-00035,P04,GBP,38.3092,2065.8097,661.0591,6.8957,0.1124,COST-0011,true
NODE-0030,RCP-00035,P05,GBP,38.2055,2071.8791,663.0013,6.877,0.1124,COST-0011,true
NODE-0030,RCP-00035,P06,GBP,38.161,2077.8749,664.92,6.869,0.1124,COST-0011,true
NODE-0030,RCP-00035,P07,GBP,38.2157,2083.8796,666.8415,6.8788,0.1124,COST-0011,true
NODE-0030,RCP-00035,P08,GBP,38.386,2089.9839,668.7948,6.9095,0.1124,COST-0011,true
NODE-0030,RCP-00035,P09,GBP,38.6598,2096.2648,670.8047,6.9588,0.1124,COST-0011,true
NODE-0030,RCP-00035,P10,GBP,39.0001,2102.7664,672.8852,7.02,0.1124,COST-0011,true
NODE-0030,RCP-00035,P11,GBP,39.3533,2109.489,675.0365,7.0836,0.1124,COST-0011,true
NODE-0030,RCP-00035,P12,GBP,39.6626,2116.3884,677.2443,7.1393,0.1124,COST-0011,true
NODE-0032,RCP-00036,P01,MYR,151.3686,8058.4637,2578.7084,27.2464,0.0535,COST-0011,true
NODE-0032,RCP-00036,P02,MYR,151.589,8079.1017,2585.3125,27.286,0.0535,COST-0011,true
NODE-0032,RCP-00036,P03,MYR,151.3788,8098.141,2591.4051,27.2482,0.0535,COST-0011,true
NODE-0032,RCP-00036,P04,MYR,150.8684,8115.2408,2596.8771,27.1563,0.0535,COST-0011,true
NODE-0032,RCP-00036,P05,MYR,150.2633,8130.5561,2601.778,27.0474,0.0535,COST-0011,true
NODE-0032,RCP-00036,P06,MYR,149.7933,8144.703,2606.305,26.9628,0.0535,COST-0011,true
NODE-0032,RCP-00036,P07,MYR,149.6558,8158.6091,2610.7549,26.938,0.0535,COST-0011,true
NODE-0032,RCP-00036,P08,MYR,149.9678,8173.2865,2615.4517,26.9942,0.0535,COST-0011,true
NODE-0032,RCP-00036,P09,MYR,150.7366,8189.5841,2620.6669,27.1326,0.0535,COST-0011,true
NODE-0032,RCP-00036,P10,MYR,151.8587,8207.9803,2626.5537,27.3346,0.0535,COST-0011,true
NODE-0032,RCP-00036,P11,MYR,153.1443,8228.464,2633.1085,27.566,0.0535,COST-0011,true
NODE-0032,RCP-00036,P12,MYR,154.363,8250.5333,2640.1706,27.7853,0.0535,COST-0011,true
NODE-0031,RCP-00037,P01,EUR,37.1356,1994.5289,638.2493,6.6844,0.1339,COST-0011,true
NODE-0031,RCP-00037,P02,EUR,36.9157,1994.5289,638.2493,6.6448,0.1339,COST-0011,true
NODE-0031,RCP-00037,P03,EUR,36.7218,1994.5289,638.2493,6.6099,0.1339,COST-0011,true
NODE-0031,RCP-00037,P04,EUR,36.6012,1994.5289,638.2493,6.5882,0.1339,COST-0011,true
NODE-0031,RCP-00037,P05,EUR,36.5835,1994.5289,638.2493,6.585,0.1339,COST-0011,true
NODE-0031,RCP-00037,P06,EUR,36.673,1994.5289,638.2493,6.6011,0.1339,COST-0011,true
NODE-0031,RCP-00037,P07,EUR,36.8478,1994.5289,638.2493,6.6326,0.1339,COST-0011,true
NODE-0031,RCP-00037,P08,EUR,37.0651,1994.5289,638.2493,6.6717,0.1339,COST-0011,true
NODE-0031,RCP-00037,P09,EUR,37.2717,1994.5289,638.2493,6.7089,0.1339,COST-0011,true
NODE-0031,RCP-00037,P10,EUR,37.4171,1994.5289,638.2493,6.7351,0.1339,COST-0011,true
NODE-0031,RCP-00037,P11,EUR,37.4655,1994.5289,638.2493,6.7438,0.1339,COST-0011,true
NODE-0031,RCP-00037,P12,EUR,37.4052,1994.5289,638.2493,6.7329,0.1339,COST-0011,true
NODE-0033,RCP-00038,P01,ZAR,712.4406,37982.5438,12154.414,128.2393,0.0948,COST-0011,true
NODE-0033,RCP-00038,P02,ZAR,711.4377,37874.2155,12119.749,128.0588,0.0948,COST-0011,true
NODE-0033,RCP-00038,P03,ZAR,709.2395,37812.2732,12099.9274,127.6631,0.0948,COST-0011,true
NODE-0033,RCP-00038,P04,ZAR,706.2557,37804.7569,12097.5222,127.126,0.0948,COST-0011,true
NODE-0033,RCP-00038,P05,ZAR,703.0813,37846.7884,12110.9723,126.5546,0.0948,COST-0011,true
NODE-0033,RCP-00038,P06,ZAR,700.3605,37921.6664,12134.9333,126.0649,0.0948,COST-0011,true
NODE-0033,RCP-00038,P07,ZAR,698.6356,38004.6029,12161.4729,125.7544,0.0948,COST-0011,true
NODE-0033,RCP-00038,P08,ZAR,698.2129,38068.5306,12181.9298,125.6783,0.0948,COST-0011,true
NODE-0033,RCP-00038,P09,ZAR,699.0794,38090.8029,12189.0569,125.8343,0.0948,COST-0011,true
NODE-0033,RCP-00038,P10,ZAR,700.898,38059.0926,12178.9096,126.1616,0.0948,COST-0011,true
NODE-0033,RCP-00038,P11,ZAR,703.0911,37974.6897,12151.9007,126.5564,0.0948,COST-0011,true
NODE-0033,RCP-00038,P12,ZAR,704.9904,37852.1171,12112.6775,126.8983,0.0948,COST-0011,true
NODE-0032,RCP-00039,P01,MYR,191.2174,10229.8615,3273.5557,34.4191,0.1114,COST-0011,true
NODE-0032,RCP-00039,P02,MYR,190.6559,10256.0605,3281.9394,34.3181,0.1114,COST-0011,true
NODE-0032,RCP-00039,P03,MYR,189.9808,10280.23,3289.6736,34.1965,0.1114,COST-0011,true
NODE-0032,RCP-00039,P04,MYR,189.4602,10301.9375,3296.62,34.1028,0.1114,COST-0011,true
NODE-0032,RCP-00039,P05,MYR,189.3258,10321.3796,3302.8415,34.0786,0.1114,COST-0011,true
NODE-0032,RCP-00039,P06,MYR,189.7152,10339.3385,3308.5883,34.1487,0.1114,COST-0011,true
NODE-0032,RCP-00039,P07,MYR,190.6384,10356.9917,3314.2373,34.3149,0.1114,COST-0011,true
NODE-0032,RCP-00039,P08,MYR,191.9748,10375.6239,3320.1997,34.5555,0.1114,COST-0011,true
NODE-0032,RCP-00039,P09,MYR,193.5032,10396.313,3326.8202,34.8306,0.1114,COST-0011,true
NODE-0032,RCP-00039,P10,MYR,194.9555,10419.6661,3334.2932,35.092,0.1114,COST-0011,true
NODE-0032,RCP-00039,P11,MYR,196.0815,10445.6693,3342.6142,35.2947,0.1114,COST-0011,true
NODE-0032,RCP-00039,P12,MYR,196.7098,10473.6853,3351.5793,35.4078,0.1114,COST-0011,true
NODE-0034,RCP-00040,P01,EUR,27.9641,1489.3848,476.6032,5.0335,0.1016,COST-0011,true
NODE-0034,RCP-00040,P02,EUR,27.8811,1489.3848,476.6032,5.0186,0.1016,COST-0011,true
NODE-0034,RCP-00040,P03,EUR,27.7404,1489.3848,476.6032,4.9933,0.1016,COST-0011,true
NODE-0034,RCP-00040,P04,EUR,27.5764,1489.3848,476.6032,4.9638,0.1016,COST-0011,true
NODE-0034,RCP-00040,P05,EUR,27.4292,1489.3848,476.6032,4.9373,0.1016,COST-0011,true
NODE-0034,RCP-00040,P06,EUR,27.3349,1489.3848,476.6032,4.9203,0.1016,COST-0011,true
NODE-0034,RCP-00040,P07,EUR,27.3166,1489.3848,476.6032,4.917,0.1016,COST-0011,true
NODE-0034,RCP-00040,P08,EUR,27.3787,1489.3848,476.6032,4.9282,0.1016,COST-0011,true
NODE-0034,RCP-00040,P09,EUR,27.5061,1489.3848,476.6032,4.9511,0.1016,COST-0011,true
NODE-0034,RCP-00040,P10,EUR,27.6675,1489.3848,476.6032,4.9801,0.1016,COST-0011,true
NODE-0034,RCP-00040,P11,EUR,27.8234,1489.3848,476.6032,5.0082,0.1016,COST-0011,true
NODE-0034,RCP-00040,P12,EUR,27.9358,1489.3848,476.6032,5.0284,0.1016,COST-0011,true
NODE-0033,RCP-00041,P01,ZAR,819.5445,43656.5197,13970.0863,147.518,0.1277,COST-0011,true
NODE-0033,RCP-00041,P02,ZAR,814.5976,43532.0088,13930.2428,146.6276,0.1277,COST-0011,true
NODE-0033,RCP-00041,P03,ZAR,809.0521,43460.8134,13907.4603,145.6294,0.1277,COST-0011,true
NODE-0033,RCP-00041,P04,ZAR,804.1023,43452.1743,13904.6958,144.7384,0.1277,COST-0011,true
NODE-0033,RCP-00041,P05,ZAR,800.7988,43500.4846,13920.1551,144.1438,0.1277,COST-0011,true
NODE-0033,RCP-00041,P06,ZAR,799.805,43586.5482,13947.6954,143.9649,0.1277,COST-0011,true
NODE-0033,RCP-00041,P07,ZAR,801.2342,43681.874,13978.1997,144.2221,0.1277,COST-0011,true
NODE-0033,RCP-00041,P08,ZAR,804.6075,43755.3515,14001.7125,144.8293,0.1277,COST-0011,true
NODE-0033,RCP-00041,P09,ZAR,808.9562,43780.9509,14009.9043,145.6121,0.1277,COST-0011,true
NODE-0033,RCP-00041,P10,ZAR,813.0586,43744.5037,13998.2412,146.3505,0.1277,COST-0011,true
NODE-0033,RCP-00041,P11,ZAR,815.753,43647.4923,13967.1975,146.8355,0.1277,COST-0011,true
NODE-0033,RCP-00041,P12,ZAR,816.2386,43506.6093,13922.115,146.923,0.1277,COST-0011,true
NODE-0029,RCP-00042,P01,KRW,54134.2534,2895913.5814,926692.346,9744.1656,0.131,COST-0011,true
NODE-0029,RCP-00042,P02,KRW,53940.8631,2901432.3872,928458.3639,9709.3554,0.131,COST-0011,true
NODE-0029,RCP-00042,P03,KRW,53690.9471,2905094.7987,929630.3356,9664.3705,0.131,COST-0011,true
NODE-0029,RCP-00042,P04,KRW,53456.3867,2906544.3849,930094.2032,9622.1496,0.131,COST-0011,true
NODE-0029,RCP-00042,P05,KRW,53305.4001,2905975.4958,929912.1587,9594.972,0.131,COST-0011,true
NODE-0029,RCP-00042,P06,KRW,53285.0841,2904069.4168,929302.2134,9591.3151,0.131,COST-0011,true
NODE-0029,RCP-00042,P07,KRW,53410.5368,2901858.7662,928594.8052,9613.8966,0.131,COST-0011,true
NODE-0029,RCP-00042,P08,KRW,53660.7872,2900426.6294,928136.5214,9658.9417,0.131,COST-0011,true
